"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"TGFB2-AS1","TGFB2-AS1",-1.4856647846012,3.53863499822675e-08,5.6774405611048e-09,16.542774007485,-5.82599179427575
"AC245595.1","AC245595.1",1.11165278494696,3.54593698394324e-08,5.69012484130677e-09,99.2919473284976,5.82561914089087
"ATP6V1FNB","ATP6V1FNB",-0.87987046248254,3.55893688870374e-08,5.71195805465881e-09,41.8815095762025,-5.82497958824862
"KIT","KIT",-1.37267916739454,3.57024617083996e-08,5.73108452517412e-09,723.476379919365,-5.8244212744369
"BACH2","BACH2",-1.00738844975322,3.57344912041566e-08,5.7372023912026e-09,263.941158909026,-5.82424307261614
"AC007405.1","AC007405.1",1.23293597465256,3.58596475856239e-08,5.75827615128041e-09,15.000674622292,5.82363064594232
"PSME3","PSME3",-0.370931909952533,3.63096718038654e-08,5.83153230588597e-09,3498.1491613341,-5.82151857445771
"ZBTB11-AS1","ZBTB11-AS1",0.361981552204635,3.63648811961819e-08,5.8413928400326e-09,137.422349245119,5.82123625520606
"AL031775.1","AL031775.1",0.83893049564564,3.64891154170064e-08,5.86334292651205e-09,24.5015993775102,5.82060945816643
"ST6GALNAC1","ST6GALNAC1",-1.39998778210772,3.64891154170064e-08,5.86263514761055e-09,92.3816996169444,-5.82062963354993
"TMEM246","TMEM246",-1.33593195209855,3.66828384611616e-08,5.89547407930689e-09,328.309672882059,-5.81969603915697
"C15orf61","C15orf61",0.901015284659407,3.67288487263732e-08,5.90387215654125e-09,304.405381118429,5.81945809830407
"CD300H","CD300H",1.55028794675196,3.68123807865194e-08,5.91830510527282e-09,55.0712566362551,5.81904994088214
"AC019226.1","AC019226.1",1.25189323112718,3.69682099427916e-08,5.94436775631379e-09,5.90099748694427,5.81831534743906
